date,user_id,variant,channel,segment,step
2025-11-03,u637,control,web,returning,impression
2025-11-03,u638,control,web,returning,impression
2025-11-03,u639,control,web,returning,impression
2025-11-03,u640,control,web,returning,impression
2025-11-03,u641,control,web,returning,impression
2025-11-03,u642,control,web,returning,impression
2025-11-03,u643,control,web,returning,impression
2025-11-03,u644,control,web,returning,impression
2025-11-03,u645,control,web,returning,impression
2025-11-03,u646,control,web,returning,impression
2025-11-03,u647,control,web,returning,impression
2025-11-03,u648,control,web,returning,impression
2025-11-03,u649,control,web,returning,impression
2025-11-03,u650,control,web,returning,impression
2025-11-03,u651,control,web,returning,impression
2025-11-03,u652,control,web,returning,impression
2025-11-03,u653,test,email,new,impression
2025-11-03,u654,test,email,new,impression
2025-11-03,u655,test,email,new,impression
2025-11-03,u655,test,email,new,click
2025-11-03,u656,test,email,new,impression
2025-11-03,u657,test,email,new,impression
2025-11-03,u657,test,email,new,click
2025-11-03,u658,test,email,new,impression
2025-11-03,u658,test,email,new,click
2025-11-03,u659,test,email,new,impression
2025-11-03,u659,test,email,new,click
2025-11-03,u659,test,email,new,apply
2025-11-03,u660,test,email,new,impression
2025-11-03,u661,test,email,new,impression
2025-11-03,u661,test,email,new,click
2025-11-03,u662,test,email,new,impression
2025-11-03,u663,test,email,new,impression
2025-11-03,u664,test,email,new,impression
2025-11-03,u665,test,email,new,impression
2025-11-03,u665,test,email,new,click
2025-11-03,u666,test,email,new,impression
2025-11-03,u667,test,email,new,impression
2025-11-03,u668,test,email,new,impression
2025-11-03,u669,test,email,new,impression
2025-11-03,u670,test,email,new,impression
2025-11-03,u671,test,email,new,impression
2025-11-03,u672,test,email,new,impression
2025-11-03,u673,test,email,new,impression
2025-11-03,u674,test,email,new,impression
2025-11-03,u675,test,email,returning,impression
2025-11-03,u675,test,email,returning,click
2025-11-03,u676,test,email,returning,impression
2025-11-03,u677,test,email,returning,impression
2025-11-03,u678,test,email,returning,impression
2025-11-03,u678,test,email,returning,click
2025-11-03,u678,test,email,returning,apply
2025-11-03,u678,test,email,returning,approve
2025-11-03,u679,test,email,returning,impression
2025-11-03,u679,test,email,returning,click
2025-11-03,u680,test,email,returning,impression
2025-11-03,u680,test,email,returning,click
2025-11-03,u681,test,email,returning,impression
2025-11-03,u682,test,email,returning,impression
2025-11-03,u683,test,email,returning,impression
2025-11-03,u684,test,email,returning,impression
2025-11-03,u685,test,email,returning,impression
2025-11-03,u686,test,email,returning,impression
2025-11-03,u687,test,email,returning,impression
2025-11-03,u688,test,email,returning,impression
2025-11-03,u689,test,email,returning,impression
2025-11-03,u690,test,email,returning,impression
2025-11-03,u691,test,email,returning,impression
2025-11-03,u692,test,email,returning,impression
2025-11-03,u693,test,email,returning,impression
2025-11-03,u694,test,email,returning,impression
2025-11-03,u695,test,email,returning,impression
2025-11-03,u696,test,email,returning,impression
2025-11-03,u697,test,email,returning,impression
2025-11-03,u698,test,email,returning,impression
2025-11-03,u699,test,push,new,impression
2025-11-03,u700,test,push,new,impression
2025-11-03,u701,test,push,new,impression
2025-11-03,u702,test,push,new,impression
2025-11-03,u703,test,push,new,impression
2025-11-03,u704,test,push,new,impression
2025-11-03,u705,test,push,new,impression
2025-11-03,u706,test,push,new,impression
2025-11-03,u707,test,push,new,impression
2025-11-03,u708,test,push,new,impression
2025-11-03,u709,test,push,new,impression
2025-11-03,u710,test,push,new,impression
2025-11-03,u711,test,push,new,impression
2025-11-03,u712,test,push,new,impression
2025-11-03,u712,test,push,new,click
2025-11-03,u713,test,push,new,impression
2025-11-03,u714,test,push,new,impression
2025-11-03,u714,test,push,new,click
2025-11-03,u715,test,push,new,impression
2025-11-03,u716,test,push,new,impression
2025-11-03,u717,test,push,new,impression
2025-11-03,u718,test,push,returning,impression
2025-11-03,u719,test,push,returning,impression
2025-11-03,u720,test,push,returning,impression
2025-11-03,u721,test,push,returning,impression
2025-11-03,u722,test,push,returning,impression
2025-11-03,u723,test,push,returning,impression
2025-11-03,u724,test,push,returning,impression
2025-11-03,u725,test,push,returning,impression
2025-11-03,u726,test,push,returning,impression
2025-11-03,u727,test,push,returning,impression
2025-11-03,u728,test,push,returning,impression
2025-11-03,u728,test,push,returning,click
2025-11-03,u729,test,push,returning,impression
2025-11-03,u729,test,push,returning,click
2025-11-03,u730,test,push,returning,impression
2025-11-03,u730,test,push,returning,click
2025-11-03,u731,test,push,returning,impression
2025-11-03,u732,test,push,returning,impression
2025-11-03,u733,test,push,returning,impression
2025-11-03,u734,test,push,returning,impression
2025-11-03,u735,test,push,returning,impression
2025-11-03,u736,test,push,returning,impression
2025-11-03,u737,test,push,returning,impression
2025-11-03,u738,test,web,new,impression
2025-11-03,u739,test,web,new,impression
2025-11-03,u740,test,web,new,impression
2025-11-03,u741,test,web,new,impression
2025-11-03,u742,test,web,new,impression
2025-11-03,u743,test,web,new,impression
2025-11-03,u744,test,web,new,impression
2025-11-03,u745,test,web,new,impression
2025-11-03,u746,test,web,new,impression
2025-11-03,u746,test,web,new,click
2025-11-03,u747,test,web,new,impression
2025-11-03,u748,test,web,new,impression
2025-11-03,u749,test,web,new,impression
2025-11-03,u750,test,web,new,impression
2025-11-03,u751,test,web,new,impression
2025-11-03,u752,test,web,new,impression
2025-11-03,u753,test,web,new,impression
2025-11-03,u754,test,web,new,impression
2025-11-03,u755,test,web,new,impression
2025-11-03,u756,test,web,new,impression
2025-11-03,u757,test,web,new,impression
2025-11-03,u758,test,web,new,impression
2025-11-03,u759,test,web,new,impression
2025-11-03,u760,test,web,new,impression
2025-11-03,u761,test,web,new,impression
2025-11-03,u762,test,web,new,impression
2025-11-03,u763,test,web,returning,impression
2025-11-03,u764,test,web,returning,impression
2025-11-03,u765,test,web,returning,impression
2025-11-03,u766,test,web,returning,impression
2025-11-03,u767,test,web,returning,impression
2025-11-03,u768,test,web,returning,impression
2025-11-03,u769,test,web,returning,impression
2025-11-03,u770,test,web,returning,impression
2025-11-03,u771,test,web,returning,impression
2025-11-03,u772,test,web,returning,impression
2025-11-03,u772,test,web,returning,click
2025-11-03,u772,test,web,returning,apply
2025-11-03,u773,test,web,returning,impression
2025-11-03,u774,test,web,returning,impression
2025-11-03,u775,test,web,returning,impression
2025-11-03,u776,test,web,returning,impression
2025-11-03,u777,test,web,returning,impression
2025-11-03,u778,test,web,returning,impression
2025-11-03,u779,test,web,returning,impression
2025-11-03,u780,test,web,returning,impression
2025-11-03,u781,test,web,returning,impression
2025-11-03,u782,test,web,returning,impression
2025-11-03,u783,test,web,returning,impression
2025-11-03,u784,test,web,returning,impression
2025-11-03,u785,test,web,returning,impression
2025-11-03,u786,test,web,returning,impression
2025-11-03,u787,test,web,returning,impression
2025-11-03,u788,test,web,returning,impression
2025-11-04,u789,control,email,new,impression
2025-11-04,u790,control,email,new,impression
2025-11-04,u791,control,email,new,impression
2025-11-04,u792,control,email,new,impression
2025-11-04,u793,control,email,new,impression
2025-11-04,u794,control,email,new,impression
2025-11-04,u794,control,email,new,click
2025-11-04,u795,control,email,new,impression
2025-11-04,u796,control,email,new,impression
2025-11-04,u797,control,email,new,impression
2025-11-04,u798,control,email,new,impression
2025-11-04,u798,control,email,new,click
2025-11-04,u799,control,email,new,impression
2025-11-04,u800,control,email,new,impression
2025-11-04,u801,control,email,new,impression
2025-11-04,u801,control,email,new,click
2025-11-04,u802,control,email,new,impression
2025-11-04,u803,control,email,new,impression
2025-11-04,u804,control,email,new,impression
2025-11-04,u805,control,email,new,impression
2025-11-04,u806,control,email,new,impression
2025-11-04,u807,control,email,new,impression
2025-11-04,u808,control,email,new,impression
2025-11-04,u809,control,email,new,impression
2025-11-04,u810,control,email,returning,impression
2025-11-04,u811,control,email,returning,impression
2025-11-04,u812,control,email,returning,impression
2025-11-04,u813,control,email,returning,impression
2025-11-04,u814,control,email,returning,impression
2025-11-04,u815,control,email,returning,impression
2025-11-04,u815,control,email,returning,click
2025-11-04,u816,control,email,returning,impression
2025-11-04,u817,control,email,returning,impression
2025-11-04,u818,control,email,returning,impression
2025-11-04,u819,control,email,returning,impression
2025-11-04,u820,control,email,returning,impression
2025-11-04,u820,control,email,returning,click
2025-11-04,u821,control,email,returning,impression
2025-11-04,u822,control,email,returning,impression
2025-11-04,u823,control,email,returning,impression
2025-11-04,u823,control,email,returning,click
2025-11-04,u823,control,email,returning,apply
2025-11-04,u824,control,email,returning,impression
2025-11-04,u825,control,email,returning,impression
2025-11-04,u826,control,email,returning,impression
2025-11-04,u827,control,email,returning,impression
2025-11-04,u828,control,email,returning,impression
2025-11-04,u829,control,email,returning,impression
2025-11-04,u830,control,email,returning,impression
2025-11-04,u831,control,email,returning,impression
2025-11-04,u832,control,push,new,impression
2025-11-04,u833,control,push,new,impression
2025-11-04,u834,control,push,new,impression
2025-11-04,u835,control,push,new,impression
2025-11-04,u836,control,push,new,impression
2025-11-04,u837,control,push,new,impression
2025-11-04,u838,control,push,new,impression
2025-11-04,u839,control,push,new,impression
2025-11-04,u840,control,push,new,impression
2025-11-04,u841,control,push,new,impression
2025-11-04,u842,control,push,new,impression
2025-11-04,u843,control,push,new,impression
2025-11-04,u844,control,push,new,impression
2025-11-04,u845,control,push,new,impression
2025-11-04,u846,control,push,new,impression
2025-11-04,u847,control,push,new,impression
2025-11-04,u848,control,push,new,impression
2025-11-04,u849,control,push,new,impression
2025-11-04,u850,control,push,returning,impression
2025-11-04,u851,control,push,returning,impression
2025-11-04,u852,control,push,returning,impression
2025-11-04,u853,control,push,returning,impression
2025-11-04,u854,control,push,returning,impression
2025-11-04,u855,control,push,returning,impression
2025-11-04,u856,control,push,returning,impression
2025-11-04,u857,control,push,returning,impression
2025-11-04,u858,control,push,returning,impression
2025-11-04,u859,control,push,returning,impression
2025-11-04,u860,control,push,returning,impression
2025-11-04,u861,control,push,returning,impression
2025-11-04,u862,control,push,returning,impression
2025-11-04,u863,control,push,returning,impression
2025-11-04,u864,control,push,returning,impression
2025-11-04,u865,control,push,returning,impression
2025-11-04,u865,control,push,returning,click
2025-11-04,u865,control,push,returning,apply
2025-11-04,u866,control,push,returning,impression
2025-11-04,u867,control,push,returning,impression
2025-11-04,u868,control,push,returning,impression
2025-11-04,u869,control,web,new,impression
2025-11-04,u870,control,web,new,impression
2025-11-04,u871,control,web,new,impression
2025-11-04,u872,control,web,new,impression
2025-11-04,u873,control,web,new,impression
2025-11-04,u874,control,web,new,impression
2025-11-04,u875,control,web,new,impression
2025-11-04,u875,control,web,new,click
2025-11-04,u876,control,web,new,impression
2025-11-04,u877,control,web,new,impression
2025-11-04,u878,control,web,new,impression
2025-11-04,u879,control,web,new,impression
2025-11-04,u880,control,web,new,impression
2025-11-04,u881,control,web,new,impression
2025-11-04,u882,control,web,new,impression
2025-11-04,u883,control,web,new,impression
2025-11-04,u884,control,web,new,impression
